,0
471,2401.0
472,2305.0
473,2603.0
474,2402.0
475,2207.0
476,2110.0
477,2111.0
478,2504.0
479,2109.0
480,2303.0
481,2699.0
482,2404.0
483,2103.0
484,2604.0
485,2307.0
486,2304.0
487,2301.0
488,2505.0
489,2204.0
490,2206.0
491,2306.0
492,2302.0
493,2503.0
494,2201.0
495,2205.0
496,2701.0
497,2704.0
498,2506.0
499,2112
500,2403
501,2502.0
502,2501.0
503,2706.0
504,0.0
505,2104.0
506,2106.0
507,2302.0
508,2107.0
509,2102.0
510,2401.0
511,2101.0
512,2602.0
513,2699.0
514,2601.0
515,2103.0
516,2111.0
517,2110.0
518,2305.0
519,2109.0
520,2402.0
521,2304.0
522,2301.0
523,2207.0
524,2105.0
525,2503.0
526,2307.0
527,2603.0
528,2504.0
529,2703.0
530,2204.0
531,2605.0
532,2206.0
533,2306.0
534,2303.0
535,2604.0
536,2506.0
537,2310.0
538,2501.0
539,2704.0
540,2404.0
541,2502.0
542,0.0
543,2402.0
544,2102.0
545,2106.0
546,2401.0
547,2603.0
548,2107.0
549,2111.0
550,2602.0
551,2101.0
552,2699.0
553,2104.0
554,2601.0
555,2105.0
556,2703.0
557,2109.0
558,2103.0
559,2301.0
560,2501.0
561,2307.0
562,2705.0
563,2305.0
564,2304.0
565,2504.0
566,2404.0
567,2309.0
568,2306.0
569,2605.0
570,2110.0
571,2303.0
572,2302.0
573,2604.0
574,2704.0
575,2206.0
576,2503.0
577,2308.0
578,2310.0
579,2505.0
580,2506.0
581,2100.0
582,2204.0
583,2502.0
584,2702.0
585,2205.0
586,0.0
587,2112.0
588,2403.0
589,2706.0
590,2311.0
591,2203.0
592,2701.0
593,2102.0
594,2106.0
595,2401.0
596,2103.0
597,2207.0
598,2107.0
599,2104.0
600,2307.0
601,2101.0
602,2111.0
603,2699.0
604,2204.0
605,2402.0
606,2306.0
607,2110.0
608,2602.0
609,2601.0
610,2504.0
611,2301.0
612,2303.0
613,2305.0
614,2308.0
615,2205.0
616,2302.0
617,2603.0
618,2109.0
619,2105.0
620,2304.0
621,2100.0
622,2502.0
623,2309.0
624,2206.0
625,2503.0
626,2501.0
627,2505.0
628,2404.0
629,2201.0
630,2310.0
631,2208.0
632,2605.0
633,2203.0
634,0.0
635,2202.0
636,2307.0
637,2106.0
638,2107.0
639,2602.0
640,2102.0
641,2104.0
642,2601.0
643,2401.0
644,2103.0
645,2603.0
646,2699.0
647,2402.0
648,2101.0
649,2304.0
650,2301.0
651,2504.0
652,2204.0
653,2303.0
654,2305.0
655,2109.0
656,2205.0
657,2206.0
658,2105.0
659,2111.0
660,2302.0
661,2306.0
662,2502.0
663,2706.0
664,2704.0
665,2108.0
666,2404.0
667,2110.0
668,2503.0
669,2605.0
670,2308.0
671,2207.0
672,2604.0
673,2310.0
674,2202.0
675,2501.0
676,2506.0
677,2100.0
678,2203.0
679,0.0
680,2312.0
681,2705.0
682,17.0
683,2106.0
684,2104.0
685,2107.0
686,2102.0
687,2601.0
688,2401.0
689,2101.0
690,2602.0
691,2404.0
692,2105.0
693,2103.0
694,2109.0
695,2111.0
696,2603.0
697,2305.0
698,2504.0
699,2206.0
700,2307.0
701,2402.0
702,2110.0
